# form	pos	lemma	sense	freq
འཁྱིལ་ཆུ་ཕྱིར་གཏོང			drain a water logged area
འཁྱིམ			be encircled
འཁྱིམས			'od skor [circle/ aura] sunlight, moonlight, and rainbow when they penetrate cloud sprin rim tshur ldog nas emanated light circle 'od skor], was encircled
འཁྱིམས་པ			AR circled
འཁྱིར			turn around/ rotate
འཁྱིར་བ			turn round; "khyir ba River)/ [s of 'bri ru rdzong source on the n side of gnyan chen thang lha mountain range, and in upper dpal 'bar rdzong sa gi nye 'dabs su flows into the rgyal mo rngul chu river]. 1) twirl, whirl [klad pa gzi yom gem on head?] [whirl]pool 1 pond water; 2) khyir ba River
འཁྱིས་པ			be/ feel tired
འཁྱོད་པ			remorse
འཁྱོག			1) be able to carry/ lift; 2) be twisted/ crooked; 3) a twist
འཁྱོག་འབར			the twisted blazer, fire
འཁྱོག་འགྲོ			1) stream/ waterfall; 2) [god of] fire; 3) snake; 4) Saturn; 5) wind
འཁྱོག་འགྲོས			the way of the planets/ a snake's' apparent motion
འཁྱོག་འཁྱོག			crooked/ tortuous/ devious
འཁྱོག་བགྲོད			going crookedly or in a spiral
འཁྱོག་བྲལ			straight, direct honest
འཁྱོག་བརྗོད			1) tortuous/ devious talk explanation, not straightforward, distort, misrepresent, twist the truth; 2) verses/ poetry (/ [ornamental speech, not just natural]
འཁྱོག་བཤད			1) tortuous/ devious explanation, not straightforward, distort, misrepresent, twist the truth; 2) ambiguous speech
འཁྱོག་ཅན			tortuous; crooked/ tortuous
འཁྱོག་གཏམ			1) tortuous/ devious explanation, not straightforward, distort, misrepresent, twist the truth; 2) ambiguous speech
འཁྱོག་ལྡེམ			'khyog po ldem
འཁྱོག་མེད			straight; straight, direct honest
འཁྱོག་པ			1) be crooked; 2) bend; 3) fall to the side; 4) lift, bring, carry
འཁྱོག་པོ			1) crooked, curved, winding, tortuous, bent; 2) Saturn, Mars)/ [because of irregular orbits]. crooked/ not straight[forward]
འཁྱོག་ཐིག			curved line
འཁྱོག་ཚད			carrying capacity
འཁྱོག་ཚིག			twisted/ not straightforward words
འཁྱོག་ཡོན			crooked/ not straight[forward]
འཁྱོག་སྟོན་པ			be angry
འཁྱོག་གྱེས་པ			1) furl/ gather/ extend; 2) bun
འཁྱོག་ཚད་ལས་བརྒལ			exceed carrying capacity, overload, overta
འཁྱོག་གེ་བ			crooked/ not straight[forward] Thig shing 'khyog ge bas thig btab na drang po mi yong
འཁྱོག་སྐོར་འཐབ			surround, outflank
འཁྱོག་བཤད་བྱེད			1) give tortuous/ devious talk explanation, distort, misrepresent, twist the truth
འཁྱོག་པོའི་ཚིག			ambiguity
འཁྱོག་པོའི་མཆུ་ཅན			crooked beak, parrot
འཁྱོག་བརྗོད་བྱེད			1) give tortuous/ devious talk explanation, distort, misrepresent, twist the truth
འཁྱོག་པ་ཉིད			crookedness
འཁྱོག་འཕྱེ་བ			snakes
འཁྱོག་འགྲོས་ནུབ			the planets rim min from the place of the 1st previous step dal ba'i rjes zin nas kha nub tu phyogs te because of the slow movement dal ba las apparently moving crookedly to the W
འཁྱོགས			palanquin, stretcher, sedan-chair, litter; 1) be able to carry/ lift; 2) be twisted/ crooked; 3) a twist. palanquin, stretcher, sedan-chair, litter
འཁྱོགས་བྱང			stretcher, litter
འཁྱོགས་དཔྱང			stretcher, litter
འཁྱོགས་ཁྲི			stretcher, litter
འཁྱོགས་པ			1) was crooked, twisted, bent; 2) fell to the side; 3) lifted, brought, carried; 4) bend, twist; 5) pot
འཁྱོགས་འདེབས་རུ་ཁག			medic/ stretcher corps
འཁྱོལ			1) completed, finish; 2) reach the end/ destination; 3) arrive at, make it to
འཁྱོལ་བ			1) completed, finish; 2) reach the end/ destination; 3) arrive at, make it to
འཁྱོམ			giddiness; giddiness, rock, roll, sway [ship]
འཁྱོམ་པ			1) rocked, waved, sway, roll, (of vessels; 2) move, be disturbed; 3) reel, stagger; 4) be dizzy
འཁྱོམས			1) wander!; 2) rock!, wave!, sway!, roll! rocked, rolled, swayed (of vessels; 3) move!, be disturbed!; 4) reel!, stagger!; 5) be dizzy!
འཁྱོམས་པ			1) rocked, waved, sway, roll, (of vessels; 2) move, be disturbed; 3) reel, stagger; 4) be dizzy
འཁྱོང་བ			1) last; 2) continue; 3) finish; 4) carry through with, be able to see through to the end/ complete; 5) bring; 6) keep
འཁྱོངས			1) 'khyongs stone; 2) lasted, continued, carried through, saw through, completed; 3) brought, kept
འཁྱོངས་པ			1) lasted; 2) continued; 3) finished; 4) carried through with, was able to see through to the end/ completer; 5) brought; 6) kept
འཁྱོར			1) w additions [to the point of not remaining essentially as it was]; 2) stagger, reel, totter
འཁྱོར་འགེལ			forced imposition of an inappropriate ta
འཁྱོར་འགྲོ			go wandering/ reeling to left and right
འཁྱོར་བ			1) miss, not hit; 2) fail; 3) be unsteady, reel, stagger; 4) wrap around (of a tree; 5) falter; 6) be agitated/ alarmed; 7) [be] carri[ed]/ brought to, arrive [at]; 8) reach the end, finish; 9) lead [arch] life, pass
འཁྱོར་གང			handful
འཁྱོར་པོ			1) able to recite [by heart]; 2) crooked
འཁྱོར་རོ་རོ			reeling, dizzy, staggering
འཁྱོས་མ			AR [farewell] gift
འཁྱོས་པ			gift
འཁྱོས་མའི་ཚིག			words offering best wishes
འཁྱུ་བ			run
འཁྱུད			embrace, hug, copulate, shinny up
འཁྱུད་འཐམ			1) expression of great affection; 2) hug, embrace, copulation
འཁྱུད་འཐུང			newborn baby
འཁྱུད་མོ			long
འཁྱུད་པ			1) embrace/ hug; 2) unite/ copulate; 3) be able; 4) wash/ bathe; 5) present [tshes 'khyud = present date] zla skar
འཁྱུད་སྦྱར			sexual union
འཁྱུད་འཐམ་བྱེད			1) express great affection; 2) hug, embrace, copulate
འཁྱུད་ནས་ལྡང་བའི་མ་ནིང			eunuch rising from embrace [kind of..]
འཁྱུག			1) lightning; 2) Tibetan cursive script; 3) glint, gleam, flash; 4) run, move quickly
འཁྱུག་འགྲོ			1) 1 who goes swiftly; 2) lightning; 3) tongues of flame; 4) snake]
འཁྱུག་འཁྱུག			glittering, brilliant; 1) going quickly; 2) abbreviation; 3) glittering, brilliant
འཁྱུག་བདེ			pleasing or strong body
འཁྱུག་བྱེད			tongues of fire
འཁྱུག་ཆེན			letters very 'khyug po,.
འཁྱུག་གཞས			very quick [song and] dance
འཁྱུག་ལྡེམ			body healthy and supple
འཁྱུག་མཁན			runner, courier
འཁྱུག་པ			1) run, move quickly; 2) dart, flash; 3) embrace; 4) sweep rapidly along
འཁྱུག་པོ			1) quick, intelligent; 2) sharp-eyed; 3) popular, in demand, commercially successful, sell well, look on w favor
འཁྱུག་པོར			swiftly
འཁྱུག་རྒྱབ			to be lightning
འཁྱུག་རྒྱག			to be lightning
འཁྱུག་སྤྱོད			species, kind, sort
འཁྱུག་ཙམ			[in a] short time, flash, moment
འཁྱུག་ཡིག			"chu yig" cursive writing [italics]
འཁྱུག་མ་ཙུགས			headless letters tshugs thung chung ba
འཁྱུག་ཙམ་ལྟ་བ			glimpse
འཁྱུགས			flash; flash[ing]
འཁྱུགས་པ			1) ran, moved quickly; 2) darted, flashed; 3) embraced; 4) swept rapidly along
འཁྱུགས་སེ་འཁྱུག			flashing/ running quickly
འཁྱུན་བུ			mistress, girlfriend
འཁྱུར			be finished/ over [term of office
འཁྱུར་བ			'pho ba [= Las 'gan work-service 'khyur ba]
འཁྱུར་མིད			swallowing whole
འཁྱུར་མིད་གཏོང			swallow whole
འཁྱུས			fled
འཁྱུས་པ			fled
འཀྲུལ་པའི་བློ་རྟོག			confused thinking
འཀུན་འདུས			compendium, composite
འཀྱག་དུས་གསོ་དང་ལྟོགས་དུས་ཟས			clothes when cold and food when hungry
འཀྱག་ཆུ་གཏོང			irrigate fields by flooding and letting freeze in winter
འཀྱགས་བསྡམས			frozen over, closed/ sealed by freezing
འཀྱགས་རིམ			ice/ glacial layer
འཀྱགས་སྤོས			frost bite
འཀྱགས་རུམ་ལིང་ཕྲན			ice berg
འཀྱགས་ཤི་ཐེབས			freeze to death
འཀྱགས་སྤོས་འཐེབས			be frostbitten
འཀྱགས་ཆུ་གཏོང			irrigate fields by flooding and letting freeze in winter
འལྡོམ་གང			an armspan
འོ			1) Oh/ well; 2) listen here!; 3) part [Mtha' med la sbyar rgyu'i slar bsdu'i phrad cig]; 4) terminative; 5) kiss (6) milk (7) [A] this). 1) Oh/ well; 2) listen here!; 3) part; 4) terminative; 5) kiss; 6) milk; 7) [arch] this
འོ་འཐུང			infant
འོ་བས			hem, border
འོ་བརྒྱལ			1) difficult and tiring, fatigue; 2) [guests setting out to travel] good health; 3) thanks,)/ [fatigue, weariness, want, inconvenience, trouble, hard time, weariness, hassle, fatigue, inconvenience be weary, grow faint, suffer, grow faint]. 1) difficult and tiring, fatigue, weariness; 2) * good h...
འོ་བསུ			at the head of the stairs when a bride is sent, her mother 'o phud [milk select portion offering] to the bride bcug nas that milk gnyer tshang du 'jog pa, [provisions/ storage house put? / she takes it w?]
འོ་བྱེད			kiss
འོ་བཟེ			[arch] 1) quick and efficient; 2) spyod lam cha lugs mdzes pa
འོ་བཞོ			milk [a cow etc.]
འོ་ཅག			we; [arch] we
འོ་ཆུ			milk and water
འོ་ཅོག			[arch] all
འོ་ད			now
འོ་དཀར			white milk color (w slight bluish tinge
འོ་དོད			1) [terrifying] cry [for help/ of pain]; 2) lament, wailing
འོ་གླིང			Australian continent
འོ་གསར			1) milk just from the cow; 2) amrita
འོ་ཇ			tea w milk
འོ་ཁ			milky white (w slight tinge of green
འོ་ཁྲུས			wash the face w milk
འོ་ལགས			listen here!
འོ་ལྗང			greenish milk color
འོ་མ			milk
འོ་མདོང			wooden churn
འོ་མངར			milk w the cream in it
འོ་མཚོ			lake of milk
འོ་མུན			Macao
འོ་ན			but how can that be because.. [expresses a doubt If that is so, in that case, yes, well, then, however, therefore, now then, if it is that way then it is unacceptable since the following fault will ensue]. but how can that be because.. *, in that case, well then
འོ་ནི			[arch] as for this/ I/ us
འོ་ཕུད			milk select portion offering
འོ་ཕྱེ			powdered milk
འོ་རྡོག			nipple rdog ???
འོ་རྒྱ			grow weary
འོ་རྒྱལ			weary; [grow] weary
འོ་རྗེན			raw/ new milk
འོ་རྐྱལ			leather churn
འོ་རྩམ			powdered milk
འོ་སེ			mulberry; mulberry med tree [w sweet fruit, body heat neutral, clearing lung disease, expelling mucus]
འོ་ཤི			bad/ rancid or shi ba'i milk
འོ་ཤོ			laugh at
འོ་སྐོལ			we; we, us; we, our
འོ་སྐྱེལ			kissing
འོ་སྣོད			milk pouring vessel
འོ་སྙིག			sour cream
འོ་སྙིགས			birch-tree
འོ་སྤྲི			cream
འོ་སྤྲིས			milk around the mouth
འོ་ཐུད			cheese
འོ་ཐུག			milk-noodles
འོ་ཚབས			{'o tshabs} female illness
འོ་ཡོ			terrier
འོ་ཡུག			O yug [place where padmakara subdued the {brtan ma bcu gnyis}
འོ་ཞོ			1) curds made from whole milk; 2) curds and milk
འོ་ཟི			[arch] little light rays at the end of the pre-dawn twilight
འོ་ཟོ			zo ba, a milk pouring vessel
འོ་ཟོམ			* a milk vessel, milking bucket
འོ་སེ་ཤིང			mulberry tree
འོ་དོད་དྲག་པོ			fierce lamentation
འོ་དོད་དྲག་པོ་འབོད་པ			utter a loud cry/ fierce lament
འོ་དོད་འབོད་པ			cry out
འོ་མའི་རྒྱ་མཚོ			1) ocean of milk; 2) lake outside Mt Meru; 3) [met] white thoughts
འོ་མའི་མགྲིན་ཅན			newborn infant
འོ་མའི་སྙིང་པོ			butter
འོ་བརྒྱལ་མཛད་དགོམ			you will have to go to a lot of trouble
འོ་འཐུང་སྲོག་ཆགས			mammal
འོ་རེ་བརྒྱལ			suffer
འོ་བཟོས་ཐོན་རྫས			milk products
འོ་ཐང་མཚོ			{'o thang} Lake plac/ temple [A Lhasa chags yul place's previous name was 'o ma thang zer and, this is the name of a lake there, later by bal bza' khri btzun the lake was drained and on top now a temple is known by that name: gtzug lag khang.]. {'o thang} Lake place/ temple
འོ་བྱེད་པ			kiss
འོ་ཆུ་འདྲེས་པ			inseparable like mixed milk and water
འོ་ཆུ་མཉམ་འདྲེས			=ly mixed milk and water [inseparablly/ completely mixed]. [= ly] mixed milk and water
འོ་ན་ཅི་ཞེ་ན			why so?
འོ་ན་ཅི་ལགས་ཞུས་པས			if they ask how so,
འོ་མོ་རིང་ལུང			= {khyung yule} region in Kham
འོ་མ་འཆིང			cow; milking cow
འོ་མ་འཛིན			1) milk holder; 2) breast; 3) sugar cane; 4) cow]
འོ་མ་འཇོ			milk [a cow etc.]
འོ་མ་བཞོས			milk [a cow etc.]
འོ་མ་ཅན			milky
འོ་མ་ཤིང			wood w milk-like sap
འོ་མ་སྲུབ			churn milk
འོ་མ་ཐང			{'o ma thang} place and lake [A Lhasa chags yul place's previous name was 'o ma thang and, this is the name of a lake there, later by bal bza' khri btzun the lake was drained and on top now a temple is known by that name gtzug lag khang.]. {'o ma thang} place/ lake / temple
འོ་མ་བཞུར་བ			churn milk
འོ་མ་ལས་སྣོན་བཟོ་གྲྭ			dairy processing plant
འོ་མ་ཟི་ཟི			pater-noster, pea
འོ་མ་དང་པོ			milk around the mouth after drinking
འོ་མ་འཕེལ་བ			milking cow
འོ་མ་སྲུབ་བྱེད་འཕྲུལ་འཁོར			milk churning/ separating machine
འོ་མ་སྤེལ་པོ			milking cow
འོ་མ་རུལ་བ			rancid milk
འོ་བཞོའི་འཕྲུལ་འཁོར			milking machine
འོ་བཞོའི་འཕྲུལ་ཆས			milking machine
འོ་དེ་གུང་རྒྱལ			{'o de gung rgyal} [to the S in the direction of 'ol dga a snow mountain and deity of it]
འོ་ཐག་གཅོད་པ			wean
འོ་བྱམས་པ			cherished, held dear
འོ་ཏ་ལི་ཡ			Australian continent
འོ་ཏ་ལི་ཡ་གླིང			Australian continent
འོ་འཛིན་གྱི་ཏོག			nipple
འོ་འཛིན་ཅན་མ			woman
འོབ			ditch, trench, pit
འོབས			/ (1. hole ditch, pit, trench; 2) coarsely
འོབས་ལྕགས			pit and fence at the end of field, lcang gling sogs
འོབས་རྩིག			robs tsam brgyab pa'i ra ba
འོད			radiance, light, splendor [luminosity, shine, brilliance, brightness[R]. radiance, light, splendor [luminosity, shine, brilliance, brightness] syn: 'gro snang dang, 'jal 'gro, 'ded byed, gnas byed, snang ba, phyogs 'gro, 'od mdangs, 'od 'bar, 'od zer, srin bu 'joms]
འོད་འབར			1) brilliant, splendorous; 2) shine/ blaze with/ emanate light
འོད་འབྱིན			sun
འོད་འགྱེད			sun
འོད་འཕྲོ			1) pictured radiating light [thangka]; 2) radiating light; 3) Arcismant Buddha; 4) shine; 5) illuminate
འོད་འཕྲོས			emanate light
འོད་འཚེར			glitter, glisten, sparkle [twinkle, shine, glow emitting light, dazzing]. glitter, glisten, sparkle, shine, glow
འོད་བདག			sun
འོད་བཀྲག			1) light too brilliant to look at; 2) bright light, shine
འོད་བཀྱེ			1) shine, radiate, emit light; 2) brilliant, dazzling, shining
འོད་བརྒྱ			w 1000 light rays
འོད་བྱེད			the Illuminating; 1) sun; 2) gold. the Illuminating, the 3rd bhumi
འོད་བཟང			Suprabha Buddha
འོད་ཅན			1) brilliant, radiant; 2) Venus; 3) star; 4) firefly
འོད་ཆགས			rays of the sun
འོད་ཆུ			'od chu river [river arising from six sources and from tsha ba spang mda' and tsha ba mdzo sgang brgyud by the time it comes to rdza yul flowing into the rgyal mo rngul chu]
འོད་ཆུང			lesser light [first lesser level of the second dhyana realms, where the gods have lesser brilliance and radiance than the two above. {bsam gtan gnyis pa} one of the 28 classes of gods in the form realm = {gzugs kyi khams}]. lesser light [1st lesser level of the 2nd dhyana realms [R]
འོད་དམར			1) red light; 2) just before dawn
འོད་གསལ			luminosity, prabhasvara [1 Of the 28 classes of gods in the {gzugs kyi khams} form realm, the 3rd realm in the {bsam gtan gnis pa} R]. luminosity [Of the 28 classes of gods in the {gzugs kyi khams} form realm, the third realm in the {bsam gtan gnis pa} prabhasvara [, and its class of gods)) where...
འོད་གུར			tent of light
འོད་གཟེར			light [ray/ beam]/ radiance. [arch] light rays
འོད་ཁང			lantern
འོད་ཁྱིམ			1) light spheres; 2) dome of light
འོད་ཀོར			halo
འོད་ལམ			light path [in the bardo]
འོད་ལྡན			1) having light rays/ lustrous; 2) having desire; 3) Venus; 4) sun; 5) star
འོད་ལོ			light year
འོད་ལུས			body of light
འོད་མ			(A; 1) bamboo; 2) sba, ??? cane
འོད་མདངས			brightness, radiance, brilliance, splendor, shine
འོད་མདེལ			flare
འོད་མཛེས			beautiful light
འོད་མིག			window
འོད་པ			1) flood; 2) (A; 3) have, exist; 4) ditch drain conduit
འོད་ཕོག			photo-sensitive
འོད་ཕུང			mass of light; mass of light/ brilliance
འོད་པོ			light/ radiance
འོད་རྒྱག			shine, glow, illuminate
འོད་རིག			optics
འོད་རླབས			light waves
འོད་རྩ			light-nadi
འོད་སྦྱིན			gift/ giver of light
འོད་སྐོར			surrounded by light. round aura/ halo of light surrounding the sun and moon [sometimes rainbow colored
འོད་སྐུ			body of light
འོད་སྣང			1000 lights [immeasurable light rays, brilliant, splendor. 1) sun/ star; 2) light. luminosity
འོད་སྔོན			1) blue light [rays]; 2) skya rengs [or its 1st arising, time of dawn when light blue 1st comes into the sky
འོད་སྤྲོ			light; emanate light
འོད་སྲུང			1) k'ashyapa; 2) Dipamkara; 2) Mahakashyapa; 3) a rishi; 4) steersman of the sun; 5) time of dawn when light blue 1st comes into the sky
འོད་སྲུངས			Dipamkara, [6th buddha of this kalpa], [Maha]kashyapa. Dipamkara, *, [Maha]kashyapa
འོད་སྟོང			1000 lights [immeasurable light rays, brilliant, splendor
འོད་སུང			Kasyapa
འོད་ཐིག			light drop
འོད་ཚད			intensity of light
འོད་ཡངས			rishi {'od yangs}
འོད་ཟེར			light [ray/ beam]/ radiance
འོད་ཞགས			noose of light
འོད་ཞུ			melt into/ become light
འོད་སྲུངས་པ			{'od srungs pa} school [one of the 7 schools of the sarvastivadins, gzhi thams cad yod par smra ba 1 of the eighteen schools sde bco brgyad]. {'od srungs pa} sarvastavadin school
འོད་སྲུངས་སྡེ			'od srung school [one of the 7 schools of the sarvastivadins, gzhi thams cad yod par smra ba 1 of the 18 schools sde bco brgyad]
འོད་སྲུངས་ཆེན་པོ			Mahakashyapa
འོད་མའི་ཚལ			1) bamboo grove; 2) sba'i grove; 3) previous Indian region be tu ba nam
འོད་མའི་མྱུ་གུ			1) green bamboo; 2) bamboo grove
འོད་རྩ་བཞི			the four light nadis
འོད་རྩ་ཀ་ཏི་ཤེལ་གྱི་སྤུ་གུ་ཅན			the light nadi Kati crystal tube [channel of awareness consisting of the heart centre and the wisdom channels leading to the eyes]. the light nadi kati crystal tube
འོད་ཁྱུག་ཁྱུག			sparkling w light, glittering, twinkling, sparkling, [cord-like] light going hither and thither
འོད་གསལ་འཚེར			shining/ bright light
འོད་གསལ་བ			bright light, lumin[osity]
འོད་གསལ་བུ			child luminosity
འོད་གསལ་བཞི			the four kinds of luminosity; {stong pa'i 'od gsal}, {shin tu stong pa'i 'od gsal}, {stong pa chen po'i 'od gsal}, {thams cad stong pa'i 'od gsal}, (or = the four wisdoms]
འོད་གསལ་དབྱིངས			1) the realm/ space/ dhatu of luminosity; 2) luminous space
འོད་གསལ་གཉིས			the two luminosities [mother and son]
འོད་གསལ་ལྷ			1) divine luminosity; 2) luminous deity
འོད་གསལ་མ			mother luminosity
འོད་གསལ་ངང			luminous state; 1) luminous state; 2) [within] luminosity
འོད་གསལ་མཉུག་མའི་རིག་པ			luminous natural awareness
འོད་གསལ་སྟོང་པ་ཉིད			the void of clear light
འོད་གསལ་སྟོང་པ་ཆེན་པོ			1) luminous great emptiness; 2) luminosity the great emptiness
འོད་གསལ་སྟོང་པ་ཆེན་པོའི་དབྱིངས			luminous space of great emptiness
འོད་གསལ་གཞི་གནས་ཀྱི་དཀྱིལ་འཁོར			the mandala of luminosity abiding in the ground
འོད་གསལ་རྡོ་རྗེ་སྙིང་པོ			1) indestructible nucleus of inner radiance; 2) luminous vajra [heart] essence
འོད་གསལ་རྡོ་རྗེ་སྙིང་པོའི་ཐེག་པ			the vehicle of the luminous vajra essence
འོད་གསལ་འཆར་བ			the arising of luminosity
འོད་གསལ་འཆར་བའི་རིམ་པ			the stage of the arising of luminosity
འོད་གསལ་མ་བུ			luminosities of mother and child
འོད་གསལ་མ་བུ་འདྲེས་པ			the mother and child luminosity mingling together
འོད་གསལ་ཡེ་ཤེས			luminous wisdom/ primordial awareness
འོད་གསལ་དུ་སྦྱངས			purified in/ as luminosity
འོད་གསལ་དུ་བསྒྲལ་པ			crossed over/ liberated into luminosity
འོད་གསལ་རྣམ་པར་མི་རྟོག་པའི་དབྱིངས			1) the non- conceptual space of luminosity; 2) luminosity, the space of non- thought
འོད་གསལ་རྣམ་པ་བཞི			the four kinds of luminosity; {stong pa'i 'od gsal}, {shin tu stong pa'i 'od gsal}, {stong pa chen po'i 'od gsal}, {thams cad stong pa'i 'od gsal}, or = the four wisdoms]
འོད་གསལ་རྣམ་པ་བཞིའི་ངོ་བོར་གྲོལ་ཚུལ			the ways of liberation through the four essences of luminosity; {stong pa'i 'od gsal}, {shin tu stong pa'i 'od gsal}, {stong pa chen po'i 'od gsal}, {thams cad stong pa'i 'od gsal}, (or = the four wisdoms]
འོད་གསལ་རྣམ་པ་བཞིའི་ཡེ་ཤེས			the four wisdoms of luminosity; {stong pa'i 'od gsal}, {shin tu stong pa'i 'od gsal}, {stong pa chen po'i 'od gsal}, {thams cad stong pa'i 'od gsal}, (or = the four wisdoms]
འོད་གསལ་རྣལ་མ			real luminosity; 1) real luminosity; 2) the luminous natural state
འོད་གསལ་བདེ་བའི་ཏིང་འཛིན			1) blissful samadhi of luminosity; 2) the samadhi of bliss and luminosity
འོད་གསལ་གྱི་དབྱིངས			1) luminous space/ dhatu/ realm/ element; 2) space of luminosity
འོད་གསལ་གྱི་ཁམས			natural sphere of the luminous state; the natural sphere of the luminous state
འོད་གསལ་གྱི་ལྷ			1) luminous deity; 2) divine luminosity
འོད་གསལ་གྱི་དགོངས་པ			luminous vision; 1) luminous vision; 2) realization/ intention of luminosity
འོད་གསལ་གྱི་དཀྱིལ་འཁོར་གསུམ			the three mandalas of luminosity
འོད་གསལ་གྱི་མཁྱེན་ཆ			luminous state
འོད་གསལ་གྱི་སྣང་བ			1) experiences of luminosity; 2) luminous manifestations/ appearance
འོད་གསལ་གྱི་ཡེ་ཤེས			1) luminous wisdom; 2) wisdom of luminosity
འོད་གསལ་གྱི་དབྱིངས་སུ་གྲོལ			liberate into luminous space
འོད་གསལ་རྫོགས་འབྲེལ་མཚན་ཉིད་བརྒྱད			(CHN
འོད་གསལ་རྫོགས་པ་ཆེན་པོ			the luminous[ly clear]/ radiant great perfection
འོད་གསལ་ཉེར་བསྡུའི་རྣལ་འབྱོར			the yoga of completely gathering everything into luminosity
འོད་གསལ་འགྱུར་མེད			changeless light
འོད་གསལ་སྤྲོས་དང་བྲལ་བའི་ངང			[within] the simplicity of luminosity
འོད་གསལ་སྨིག་རྒྱུ			the luminosity of mirage
འོད་གསལ་གསང་སྐོར་བ			secret cycles of luminosity
འོད་གསལ་གསང་སྐོར་བ་རྣམས			secret cycles of luminosity
འོད་གསལ་རྟགས་བཅུ			Ten signs of inner radiance [smoke etc] [Longchenpa, {phyogs bcu mun sel} p (344: smoke {du ba} mirage {smig rgyu} clouds {sprin} fire-flies {me khyer} sunlight {nyi ma} moonlight {zla ba} the blazing of gemstones {rin po che 'bar ba} eclipse {sgra gcan} starlight {skar ma} and rays of light {'od...
འོད་གསལ་ཉུག་མའི་རིག་པ			the insight of the luminous natural state
འོད་གསལ་རང་གི་རང་མདངས			1) luminosity, the natural radiance of your own mind; 2) the natural radiance of luminosity
འོད་གསལ་དང་པོ			the 1st luminosity [the 1st bardo state at death while the prana is still in the central channel]
འོད་གསལ་ཟུང་འཇུག			luminosity of union
འོད་གསལ་ཟུང་འཇུག་ལ་ཐིམ			luminosity dissolves into union
འོད་གསལ་ཟུང་འཇུག་ལ་ཐིམ་པ			luminosity dissolving into union
འོད་གསལ་མཚན་ཉིད་བ			1) the characteristics/ definition/ nature of luminosity; 2) luminous marks
འོད་གསལ་ངོ་སྤྲོད			pointing out/ instruction of/ transmission of luminosity
འོད་གསལ་ངོ་སྤད་གདབ			instructions given for showing/ transmission of luminosity
འོད་གསལ་སྒྱུ་མ			luminous illusion [one of the aspects of the illusory body meditation, in which arising from the power of meditation in the completion stage there is empty form like that of mirror divination.]
འོད་གསལ་གཉིས་པ			the 2nd luminosity
འོད་གསལ་ཆོས་ཉིད			1) nature of luminosity; 2) luminous [absolute] nature/ dharmat
འོད་གསལ་ཆོས་སྐུ			luminous dharmakaya
འོད་གསལ་ཆོས་སྐུའི་དབྱིངས			the space of luminous dharmakaya
འོད་གསལ་ཆོས་སྐུའི་ངང			[within] the luminous [state of] dharmakaya
འོད་གསལ་ཆོས་ཉིད་ཀྱི་བར་དོ			the luminous bardo of dharmata
འོད་གསལ་ཆོས་ཀྱི་སྐུ			luminous dharmakaya
འོད་གསལ་ལོངས་སྐུའི་སྣང་བ			the sambhogakaya manifestations of luminosity
འོད་གསལ་བ་ཉིད			luminosity
འོད་གསལ་བ་རྣམ་པ་བཞི			the four kinds of luminosity; {stong pa'i 'od gsal}, {shin tu stong pa'i 'od gsal}, {stong pa chen po'i 'od gsal}, {thams cad stong pa'i 'od gsal}, or = the four wisdoms]
འོད་གསལ་སྤྲུལ་པའི་རྡོ་རྗེ			luminous emanated vajra = Jamyang Khyentse Wangpo
འོད་གསལ་གཉུག་མའི་ངང			[within the ] [innate] [state of] luminosity
འོད་གསལ་གཉུག་མའི་རིག་པ			luminous natural awareness; luminous natural awareness/ insight, luminous awareness of the natural state
འོད་གསལ་གཞིའི་ཡེ་ཤེས			luminous ground; luminous ground wisdom
འོད་གསལ་ཁྲེགས་ཆོད་ཀྱི་ལྟ་བ			luminosity, the view of trekcho
འོད་གསལ་བའི་རང་བཞིན			luminous/ cognizant nature
འོད་གསལ་བའི་ཡེ་ཤེས			1) luminous wisdom; 2) the wisdom of [wakeful] luminosity
འོད་གསལ་ཀྱི་དཀྱིལ་འཁོར			mandala of luminosity
འོད་འབར་མ			blazing/ shining light, the medicine {ru rta}
འོད་ལྔ་པ			rainbow
འོད་ལྔ་གདུགས་ལྟར་སྣང་བ			the parasol-like five lights
འོད་འཕྲོ་བ			1) the Flaming/ radiant 1 (4th bhumi); 2) be radiant, emitting light)/ [shine, glow, illuminate, glitter, effulgent, brilliant]. 1) the Flaming/ radiant 1 (4th bhumi; 2) be radiant, emitting light. radiating light
འོད་འཕྲོ་བ་ཅན			radiant, effulgent, glittering, shining
འོད་འཕྲོ་བའི་ས			the [4th bodhisattva] bhumi of radiant light [so called because here bodhisattvas burn the two obscurations with fires of prajna according with enlightenment. (arcismati_-bhu_mi]. the 4th bhumi of radiant light
འོད་ལྷ་ལྷག			shimmering, glistening, glaring, sparkling
འོད་བྱེད་པ			create/ produce light, illuminate, [w/ogetting tired) the 3rd bh mi]. 1) the Illumining 1 (3rd bhumi; 2) shine, be luminous. create/ produce light, illuminate, 3rd bhumi
འོད་བྱེད་པའི་ས			the 3rd bodhisattva bhumi, the luminous one [so named because bodhisattvas by the force of samadhi apprehend immeasurable dharmas and by peoducing the great shining of the dharma for others. (arcushmat]. the 3rd bodhisattva bhumi, the luminous 1
འོད་ཀྱིས་གསོ་ཐབས			raising by artificial light, photo therapy
འོད་འགྲོ་བ			sun
འོད་གཟེར་འཕྲོ			radiate/ emanate light rays, shine, glow
འོད་སྣང་ཅན			possess brilliant light
