# form	pos	lemma	sense	freq
འདམ་བུ་བྱིན			<person> Naladatta
འདམ་བུ་ཅན			<person> Reed Holder
འདམ་བུ་དགའ			<person> Delightful Reed
འདམ་བུ་རྒྱལ			<person> Jinarāja
འདམ་བུ་ས་མཆོག			<person> Supreme Reed of the Earth
འདམ་བུ་སྦྱིན			<place> Nālada
འདམ་བུ་སྔོན་པོ			<term> blue green naḍa reed
འདམ་བུའི་ཁྲོད			<place> Nāḍikā
འདམ་བུའི་རྒྱུད			<person> Reed Thread
འདམ་བུའི་ཚོང་པ			<person> Reed Merchant
འདམ་བུས་བྱིན			<person> Naḍadatta, Gift of the Swamp
འདམ་བུ			<person> Nala, Naḍa
འདམ་བུ			<term> Reed
འདམ་གྱི་རྒྱལ་པོ			<person> Kandarpa
འདམ་གྱི་རྙོག་པ་མེད་པ			<place> Free of Sullying Mud
འདམ་ལས་བརྒལ			<person> Crossing the Swamp
འདམ་ལས་རྒལ་བ			<person> Crossing the Swamp, Traverser of the Swamp
འདམ་ལས་རྒལ			<person> Free from the Swamp, Traverser of the Swamp
འདམ་རྫབ་མེད			<person> Without Mud
འདར་ཕྱིར་མ			<text> The Sūtra Collection of Darchar
འདས་ནས			<term> having passed beyond
འདས་པ་བརྗོད་པའི་སྡེ			<term> parables
འདས་པ་དང་མ་འོངས་པ་དང་ད་ལྟར་བྱུང་བའི་གོ་ཆ་ཐོགས་པ་མེད			<person> Unimpeded Armor of Past, Future, and Present
འདས་པ་རྣམ་པར་གནོན་པ			<person> Subduer of Transcendence
འདས་པའི་དུས་ལ་མ་ཐོགས་མ་ཆགས་པའི་ཡེ་ཤེས་གཟིགས་པ་འཇུག་གོ			<term> engage in the perception of wisdom that is unobstructed and unimpeded with respect to the past
འདས་པར་བྱས་ནས			<term> having passed beyond
འདས			<term> not obey, pass away
འདི་ལྟ་བུ་འདས་པ			<term> itivṛttaka
འདི་ལྟར་འདས་པ			<term> quotations
འདི་ལྟར་དོན			<term> true nature
འདོད་འཕགས			<person> Superior Wish
འདོད་བཞོ་ཡུལ་འཁོར་མཆོད			<person> Worship of the Land of Wish-Fulfilling Milking
འདོད་ཆགས་ཆོས་ལ་སྤྱོད་པ			<term> with a strong libido
འདོད་ཆགས་དང་བཅས་པའི་སེམས			<term> greedy thought
འདོད་ཆགས་དང་བྲལ་བའི་ཆོས་ཅན			<term> unattractive
འདོད་ཆགས་དང་བྲལ་བའི་དབྱིངས			<term> disposition of freedom from desire
འདོད་ཆགས་དང་བྲལ་བའི་ས			<term> level of no attachment, Vītarāga level
འདོད་ཆགས་ཀྱི་དངོས་པོ			<term> place for greed
འདོད་ཆགས་ཀྱི་སེམས			<term> greedy thought
འདོད་ཆགས་ལ་སྤྱོད			<term> with a strong libido
འདོད་ཆགས་མི་གནས			<person> Rāgabhrama
འདོད་ཆགས་རྡོ་རྗེ་མ			<person> Passion Vajrī, Rāgavajrā
འདོད་ཆགས་རྡོ་རྗེ			<person> Rāgavajra
འདོད་ཆགས་རྡུལ་བཅོམ་པ			<person> Nihatarāgarajas
འདོད་ཆགས་སྤྱོད་པ			<term> with a strong libido
འདོད་ཆགས་ཟད་པའི་དབྱིངས			<term> disposition of exhausted desire
འདོད་ཆགས			<term> attachment, attraction, craving, desire, greed
འདོད་ཆེན་པ			<term> icchantika
འདོད་དགུར་སྒྱུར་བའི་གཟུགས་ཅན			<place> Kāmarūpin
འདོད་ཁམས་དབང་ཕྱུག་མ			<term> Sovereign Goddess of the Desire Realm
འདོད་ཁམས			<place> desire realm, realm of desire
འདོད་ལྡན་མ			<person> Kāminī
འདོད་ལེན			<term> desire catchers
