# form	pos	lemma	sense	freq
མཛོལ་བུ			grief, dejection, snare, trap; menagerie, house where wild beasts are kept, grief, dejection, snare, trap
མཛུ་གུའི་ཚིགས			knuckle
མཛུ་གུ་བཙུགས་པ			point
མཛུབ་བརྐྱངས			extended finger
མཛུབ་ཆུང			little finger
མཛུབ་གང			measure equal to the space between the tops of the thumb and fore-finger, six fingers in size
མཛུབ་གུ			finger
མཛུབ་ཀེར			stiff finger
མཛུབ་ཁྲིད			leading by the finger, pointing with the finger, hint, intimation, direction, direction, guidance
མཛུབ་ཀྱང			stiff finger
མཛུབ་ཀྱེར			stiff finger
མཛུབ་ལྕིབས			thimble
མཛུབ་མོ			finger, fore-finger, toe, claw, SA 'dzub mo, finger
མཛུབ་རྩེ			tip of a finger
མཛུབ་སྐྱིས			finger ring
མཛུབ་ཚིགས			joint of a finger
མཛུབ་ཚུགས			finger, pointing out with the finger
མཛུབ་ཞ			finger cap, thimble
མཛུབ་མོ་འཛུགས་པ			point at, point out
མཛུབ་མོ་མེད་པ			one without fingers
མཛུབ་མོ་དང་པོ			index finger
མཛུབ་ཁྲིད་བྱེད་པ			instruct, guide
མཛུབ་མོས་བཙུགས			thrust in the finger
མཛུབ་སྟོན་བྱེད་པ			point out, indicate
མཛུག་གུ			finger, SA mdzub mo
མཛུག་མོ			finger
མཛུག་རྒྱུས			finger ring
མཛུག་གུ་འཛུགས་ས			where a finger can be thrust in, place or thing pointed out definitely
མེ			fire; element, fire, temperature, heat, flame of a lamp, 1 of 'jigs pa rnam par brgyad, fire hell according to the kalacakra
མེ་འབར			fire burns
མེ་འཛིན			keeper of fire, competent, kind of sacred fire
མེ་འཁོར			train rail, train
མེ་འོབ			fire pit
མེ་འོབས			trench or line of fire
མེ་བོ			fire; large fire
མེ་བསོ			guard or watch kept by several persons round a fire
མེ་བསྲུབ			wood of ficuts religiosa used for kindling, fire flint, plant premna spinosa
མེ་བཙ			focal points, moxa points
མེ་བཙའ			moxibustion; any important place free from bad spirits, moxibustion
མེ་བུམ			cupping glass, small metal cups
མེ་བྱ			fire-bird year
མེ་བཞི			1 of 28 constellations, SA rgyu skar, 12th constellation, delta corvi, 1 of rgyu skar
མེ་ཅན			fiery
མེ་ཆ			flint
མེ་དབལ			tongue of flame, top, summit, point, cutaneous disease, sort of dry spreading itch, erysipelatous inflammation
མེ་དོང			fire pit, crater
མེ་དཔུང			flame
མེ་དྲོད			warmth from fire
མེ་གནས			abiding in fire
མེ་གོ			America
མེ་གསུམ			3 kinds of fire (lto phyogs rta gdong, nyi ma, bsreg bya za ba)
མེ་གཙའ			moxibustion
མེ་གཞི			anvil
མེ་གཞོ			singe on cloth or hair, brand mark
མེ་གཞོབ			burn, SA gzhob
མེ་གཞོང			bowl made of burnt clay or iron in which fire is made
མེ་ཁམས			fire element; fire element, fire element condition, fire condition
མེ་ཁང			house or enclosed space for the consecrated fire
མེ་ཁར			on the fire
མེ་ཁོག			hibachi-type stove
མེ་ཁྱེམ			fire-shovel
མེ་ཁྱེར			a glow like that of a glow worm
མེ་ལྕགས			flint, steel to strike fire with, tinder pouch, steel and tinder pouch
མེ་ལྕེ			flame, tongue of fire, a flame
མེ་ལེན			ember nippers
མེ་ལྷ			god of fire, gods in general, fire deity associated with the fire offering rites
མེ་ལོང			mirror; mirror (1 of 8 sman bla ritual objects), looking glass, plain surface, flat body, sample, model, reflection, specimen
མེ་ལྟར			fiery
མེ་མཆེད			to be on fire
མེ་མདའ			gun; rifle; gun, gun; gun, fire-lock, gun
མེ་མདག			burning embers; glowing embers, cinders, burning embers
མེ་མགལ			fire brand, half burnt fire wood
མེ་མཉམ			fire-accompanying wind, the "one like fire" (cause of digestion and assimilation, heat-assimilated energy, assists digestion and assimilation, seat in abdomen), 1 of rlung lnga, prana which accompanies fire, fire-accompanying wind, metabolic rlung
མེ་མུར			one of the hells, asura
མེ་ནེ			place in india
མེ་ནུར			coal pan, chafing dish, fuming pan
མེ་ཉམ			fire-accompanying prana
མེ་ཉོན			metabolic rlung, SA me mnyam
མེ་ཕོར			coal pan, chafing dish, fuming pan
མེ་ཕུང			bonfire
མེ་པུང			cupping glass; cupping glass, cup
མེ་རྡོ			flint
མེ་རྒན			learned man
མེ་རི			mountain of flames, volcano, fire mountain, cycle of Bonpo scripture
མེ་རིས			barbarous tribe
མེ་རླུང			prana of fire in liver which ripens, is red and gives a feeling of heat
མེ་རོ			cinders, extinct embers
མེ་རྟགས			sign of fire
མེ་སྦྲུལ			fire-snake year
མེ་སྒྱོགས			artillery; artillery, cannon
མེ་ཤེལ			fire crystal, burning glass or crystal, sun stone, sun crystal, crystal which emits fire when exposed to sun rays, sun, magnifying glass
མེ་ཤིང			firewood; firewood fuel, firewood
མེ་ཤོར			fire breaks out
མེ་ཤུལ			extinguished cinders left by a fire
མེ་སྐམ			gun cock
མེ་སྐྱེས			born of fire, any illuminating substance, number six, iron
མེ་སྐྱོགས			coal shovel, shovel for burning coal
མེ་སླང			SA me gzhong
མེ་སྨན			medicines from fire
མེ་སྣོད			coal pan, chafing dish, fuming pan
མེ་སྟག			spark from fire, fire-tiger year, SA mkha' skyes, spark, sparkle, bit of live-coal in the ashes, spark
མེ་ཐབ			stove; stove, fireplace, furnace, hearth
མེ་ཐུར			match
མེ་ཏོག			flower; blossom; flower, flower, menstruation, any flower
མེ་ཙ			any important place free from bad spirits
མེ་ཙག			spark
མེ་ཚག			spark, sparkle, bit of live-coal in the ashes
མེ་ཙོ			parrot?, psittacula alexandri fasciata muller
མེ་ཡལ			spurt or flame of fire
མེ་ཡོལ			fire screen
མེ་ཞགས			lasso of flames
མེ་ཟིན			when fire has been conquered
མེ་ནའི་བདག			himalaya mountains
མེ་དུ་ར			fit for a sacrifice, fat
མེ་ད་ཀ			water
མེ་ཅུ་རུ་དི			open town in india during buddha's life
མེ་རླུང་དུས་སུ			in the period of the prana of fire (9-11am, 11am-1pm, 11pm-1am)
མེ་སྦར་བ			light a fire
མེ་བོ་ཆེ			conflagration
མེ་མཉམ་རླུང			fire wind, burning wind
མེ་ཏོག་འཇམ			tree acacia sirisa
མེ་ཏོག་ཅན			garland flowery
མེ་ཏོག་ཆང			wine of certain flowers, wine made of the mowa flower in india
མེ་ཏོག་དངོས			real flowers
མེ་ཏོག་ལམ			vulva, path of the menses
མེ་ཏོག་ལྡན			spring
མེ་ཏོག་རྡུལ			pollen of a flower
མེ་ཏོག་རྒྱལ			magnolia
མེ་ཏོག་རྩེ			tree
མེ་ཏོག་སྒྲོན			flower lamp, name of tshe spong bza'
མེ་ཏོག་ལྡུམ་ར			flower garden, garden
མེ་ཏོག་ཕྲ་མོ			medicinal plant, lily
མེ་ཏོག་རྩ་ནག			patala tree
མེ་ཏོག་ཉི་མ			saffron
མེ་ཏོག་སྙིང་པོ་སྦྲང་རྩིའི་བཅུད			chos 'byung written by myang ral nyi ma 'od zer
མེ་ཏོག་ཚོང་མཁན			florist
མེ་ཏོག་ལུག་མིག			kind of flower resembling a sheep's eyes, species of pedicularis
མེ་ཏོག་ལུག་རུ			species of pedicularis
མེ་ཏོག་དགྲམ་པ			flowers to be strewn
མེ་ཏོག་དམར་པོ			red flowers
མེ་ཏོག་སིལ་མ			scattered flowers
མེ་ཏོག་སྡུད་པ			flowering-gathering (wind in womb)
མེ་ཏོག་ཟུམ་པ			the flower closes
མེ་ཏོག་གིས་འཚོ			garland
མེ་ཏོག་གིས་གཏོར་རོ			strewed flowers
མེ་ཏོག་གླངས་ལྷ			saussurea gossypiphora d. don
མེ་ཏོག་ཆུན་པོ			bunch of flowers
མེ་ཏོག་ཀུ་མུད			lily
མེ་ཏོག་ལྡན་དུས			spring
མེ་ཏོག་ལྡན་མ			woman in menses
མེ་ཏོག་སོ་ཅན			1 of 8 phyogs kyi glang po
མེ་ཏོག་ཁ་འབུས			flower blossoms
མེ་ཏོག་ཁ་འབུས་པ			flower opens
མེ་ཏོག་མདངས་འཕྲོག			ravishing beautiful flowers
མེ་ཏོག་གླང་སྣ			pedicularis integrifolia hook. f., plant sanseriera zeylanica
མེ་ཏོག་གསེར་ཆེན			trollius pumilus d. don
མེ་ཏོག་ཤར་བ			blossom
མེ་ཏོག་སེར་པོ་ཞིག			daffodil
མེ་ཏོག་མཁན་པོ			garland, garland maker
མེ་ཏོག་བརྒྱད་པ་མངར་ལྡན			aromatic plant
མེ་ཏོག་ཟས་ཅན			bee
མེ་ཏོག་མིག་སྨན			SA mthing
མེ་ཏོག་གཞུ་ཅན			holding a bow of flowers, epithet of kamadeva
མེ་ཏོག་ཀུན་ད			epithet of dbyangs can ma
མེ་ཏོག་སྤྱོད་བྱེད			garland
མེ་ཏོག་བརྩེགས་པའི་གཟུངས			puspakutanama dharani
མེ་ཏོག་མགུལ་རིང			parrot, red tree
མེ་ཏོག་འབྲས་བུ			capsule of flower, flower seed in one pod
མེ་ཏོག་རབ་ཏུ་སོག་བྱེད			garland
མེ་ཏོག་གི་འཕྲེང			garland of flowers
མེ་ཏོག་གི་ཐེའུ			bud
མེ་ཏོག་གི་ཚལ			flower garden
མེ་ཏོག་གི་རྣ་ཅན			flower ear ring
མེ་ཏོག་གི་ཚོམ་བུ			bunch of flowers
མེ་ཏོག་གི་ཕུར་མ			sheath of a flower
མེ་ཏོག་གི་དཀོན་བུ			flower wreath
མེ་ཏོག་གི་ཕྲེང་བ			wreath of flowers
མེ་ཏོག་གི་འཕྲེང་བ			wreath
མེ་ཏོག་དོན་ཅན			saffron
མེ་ཏོག་མགོ་ལྕོགས			flower shaking, flower waving its head
མེ་རོ་ལྡང			smothered flame breaks out again
མེ་རི་སྒར			rdzogs chen 'dus sde under chos rgyal nam mkha'i nor bu in italy , Merigar near Arcidosso
མེ་རི་འབར་བ			a buddha realm
མེ་མཆེད་པ			fire spreads
མེ་རེ་རེ			thick, crowd, ocean, stars, swirls and churns
མེ་སྟག་འཕྲོ			to spark
མེ་སྟག་ཅན			1 of 'od bdun pa
མེ་མདའ་རྒྱག			to shoot a gun
མེ་མདའ་སྦག་སྦག			machine gun
མེ་མདའ་རྒྱབ་པ			fire
མེ་ལྟར་འབར			caught fire like a flame
མེ་ཉལ་བ			put the fire to bed (scrape it together and cover it with ashes)
མེ་ཁོར་འབབ་ཚུགས			railway station
མེ་གསོ་བ			trim the fire
མེ་ཆེན་པོ་འབར་བ			deflagrate
མེ་ཤུགས་ཕུར་མདའ			rocket
མེ་ཤུགས་འཕྲུ་མདའ			rocket
མེ་ཤུགས་འཕྲུ་མདའི་མེ་སྒྱོགས			rocket gun
མེ་ཤུགས་འཕུར་མདེལ			missile, rocket
མེ་ཆུག་གོ་ལྡོག			divination about the inversion of water and fire
མེ་ན་ཀ			maiden, youthful woman, celestial courtesan, daughter of vrishanasva
མེ་ན་ཀོ			mountain range
མེ་ན་ཡ			mithila
མེ་ཤི་གི་རེད			fire is going out
མེ་ལྕགས་ཁུག་མ			tinder pouch with flint
མེ་མགལ་གྱི་འཁོར			circle made by fire brand when quickly swung around
མེ་མ་མུར			kukula hell, 1 of nye 'khor dmyal ba, pit of live embers neighboring hell
མེ་མཚམས་ཞི་འཇགས			cease fire
མེ་སྦྱིན་སྐྱེས			the gods
མེ་ལ་འཆོར་བ			be consumed by fire
མེ་ལ་སྤུ་བཤུར་བཏང་བ			cause hair to be singed
མེ་ལ་སྲོ་བ			make warm, make hot at the fire
མེ་ལ་བསྲེག་པ			brunt, baked, singed
མེ་བཞི་སྐྱེས			epithet of vrhaspati
མེ་ལྷ་མོ			quarter of fire, southeast
མེ་ལྷ་ཞི་བར་ཀྱུར་པ་འབར་བའི་རྒྱུད			anuyoga rare tantra
མེ་ལྷ་ཞི་བར་ཀྱུར་བ་འབར་པའི་རྒྱུད			rare tantra of anuyoga
མེ་འབུད་པ			light a fire
མེ་དྲོད་ཚ་པོ			ardor
མེ་ཐོག་འབྲས་མེད			tree without fruit
མེ་དང་ཐུར་མ			fire & spoon, moxibustion
མེ་འུ་རུ་རུ			fire under a breeze
མེ་ཞལ་ལམ			sky
མེ་རྒྱོགས་རྡོ་རྒྱོགས			gun, missile
མེ་སྤར་བ			excite fire, ignite, kindle
མེ་ཡི་འགྲམ			fireside
མེ་ཡི་དུས			period of fire
མེ་ཡི་མགྲིན			bird
མེ་ཡི་ཤུགས			consuming power of fire
མེ་ཡི་ཀ་བ			pillar of fire
མེ་མདའི་ཁ			barrel, muzzle
མེ་ཧ་ར			heretical hindu sect
མེ་ཙག་འཐོར་བ			sparkle
མེ་རྫས་ཀྱིས་གཏོར			explode, bomb
མེ་འབར་བ			catch fire
མེ་འབར་བཞིན			aflame
མེ་འབར་སླ་པོ			inflammable
མེ་འབར་ཆོག་ཆོག			combustible
མེ་འབར་བ་ལྟ			plant with red blossoms
མེ་འབར་བ་ལྟ་བུ			resembling a glowing fire
མེ་རྒྱབ་པ			set on fire
མེ་ལྕེའི་ཕྲེང་བ			fire garland, spirits
མེ་འཁོར་ལྕགས་ལམ			railway
མེ་ལྡེ་བ			warm oneself at the fire
མེ་ལྷའི་རྟ			horse of the god of fire
མེ་ལྷའི་ཆུང་མ			wife of the god of fire
མེ་གསོད་བྱེད			fire extinguisher
མེ་སྤོར་བ			light a fire
མེ་མེར་པོ			oval shape (stage of embryonic growth)
མེ་ལྕེ་མེད་པར་འབར་བ			smoulder
མེ་མུར་གནོད			SA kun 'byung ba
མེ་མུར་གྱི་འོབས			oven, fire pit, fire trench
མེ་ལོང་ཅན			mirror-like, prince in ancient india, lake like a mirror, lhasa temple door
མེ་ལོང་གཤིས			nature of the mirror
མེ་ལོང་ངོས			in a mirror
མེ་ལོང་ལྟ་བུའི་ཡེ་ཤེས			mirror-like wisdom; mirror-like pristine wisdom, mirror-like wisdom
མེ་ལོང་གི་ལོགས			surface of a mirror
མེ་ལོང་གི་ངོས			surface of a mirror, in the state of a mirror
མེ་ལོང་གི་ཡེ			SA me long ye shes
མེ་ལོང་གི་ཡེ་ཤེས			mirror-like awareness
མེ་ལོང་གི་གཟུགས་བརྙན			1 of 12 sgyu ma'i dpe
མེ་ལོང་ཡེ་ཤེས			mirror-like primal awareness, reflective wisdom, mirror wisdom , mirror-like wisdom
མེ་ལོང་ལུང་རིང			persia
མེ་འོད་ཅན			aglow
མེ་འོད་འཁྱུག་པ			flash
མེ་འོད་ཆེན་པོ			blaze
མེའི་རླུང			vibration of temperature
མེའི་རྟེན			liver; liver, SA dbang rten lnga
མེའི་རྩེ			very useful and important medicine
མེའི་དཀྱིལ་འཁོར་ལྟ་བུ			glowing like an ember
མེའི་ནང་དུ			aflame
མེའི་རྩེ་མོ			saffron
མེད			does not exist as something, there is not, not, have not, without, non-existence, negative quality, transcending, beyond, haven't, negative existential verb, with verbs to convey "whether or not", there is nothing substantial, neither
མེད་བགགས			non-affirming negation, mere absence
མེད་ཅང			absolute nothingness
མེད་དགག			(explicit, "non-existence", absolute) negation, non-affirming negative
མེད་མ			not without, some, a few
མེད་མེད			paltry
མེད་མོ			penniless woman
མེད་ན			in the case that these do not exist, whoever does not have it
མེད་པ			non-existent (nothing, not relation; 1 of 4 dam tshig), lack, be short, of no real existence, lack identity, nothing, without, devoid, negative of yod pa and red pa, be not, not to be, be without, not to have, devoid of any substance, non-being, cannot be reduced to, not something concrete, to be...
མེད་པར			without, instead of, without, inasmuch as they are not
མེད་སྣང			paradox of a presence without anything present, SA med bzhin snang ba, that manifest even though they do not exist
མེད་སྟོང			nihilism
མེད་དགག་ཕྱང་ཆད			nihilistic, explicit negation
མེད་མདོག་བྱེད			kind of srin bu infesting the human body
མེད་ཀྱང་རུང			can also do without
མེད་སྣང་འཁྲུལ་པ			what is not is mistaken for a presence
མེད་དུ་མི་རུང			to be indispensable
མེད་དུ་མི་རུང་བ			indispensable
མེད་དུ་མི་དྲུང་བ			essential
མེད་བཞིན་དུ་སྣང་བ			appearance of the non-existent
མེད་བཞིན་སྣང་བ			nonexistent appearances; a presence and yet nothing, pure presentation, presents, nothing that exists, is there even though nothing, presence without anything present, illusion, nonexistent appearances
མེད་པའི་ཆས་ནས			as regards the aspect of emptiness
མེད་དཔོན་ཁང་པ			merchant's place, commercial building, shop
མེད་ལ་སྣང་བ			not exist yet at the same time it appears
མེད་པ་བཅུ			ten absences, real nature of the rang bzhin bcu
མེད་པ་པ			mischievous person
མེད་པ་རེད			not exist
མེད་པ་གསལ་སྣང			illusions, clearly apparent yet ineffable
མེད་པ་བཟོ་བ			cancel, call off, perish, eliminate, wipe, erase, raze
མེད་པ་ཆགས་པ			lose
མེད་པ་མི་མཐུན་ཕྱོགས			field of non-existent dissimilar cases
མེད་པས་སོ			because something does "not exist"
མེད་པར་འགྱུར			become nothing, to come to be without, to come into the state of not existing
མེད་པར་བཟོ			to destroy, annihilate
མེད་པར་བྱས་པ			demolished
མེད་པར་འགྱུར་བ			passes away, is dissipated
མེད་པར་བྱེད་པ			destroy, annihilate, put an end to
མེད་པར་སྨྲ་བ			deny it altogether, say that it's nothing
མེད་པར་བཟོ་བ			abolish, annihilate
མེལ་ཚེ			watchman, sentinel, watcher, watch, period of 3 hours at night
མེལ་ཚེ་བ			one awakened, one who remains awake to give watch
མེལ་ཚེ་མ			night; the night
མེལ་ཚེ་བྱེད་པ			wait upon, keep watch over
མེལ་ལ་བསྲེག་པ			burnt, baked, singed
མེན			ornament, piece of finery, non-existence
མེན་དབྱེ			cotton-padded coat
མེན་ཧྲི			fur
མེན་པའོ			bread
མེན་ཙི			colored silk handkerchief
མེར			in fire, anything kept in heaps in a place, heaped up, piled up, afire
མེར་བ			sloppy, pappy, thin, expanded, distended, full
མེར་བསྲོས			dried in the sun or on a fire
མེར་མེར			oval; oval spot, anything full to the brim
མེར་ནུ			embryo
མེར་གྱིས་གང			full to the brim
མེར་ཚིག་པ			blaze
མེར་ཁྲི་བཙན་པོ			Tibetan king
མེར་སྲེག་ཟ			eat after baking in fire
མེར་སྲེག་གཏོང་བ			cook, bake, roast
མེར་མེར་བ			shimmering, permeating, embryo shape, oblong, oval
མེར་མེར་པོ			kalala, of oval shape (embryo), expanded, fully blown, aquatic, creative, oblong
མེར་བཤུར་ཏོ			scorches with fire
མེས་འཆིང			mercury, quicksilver
མེས་དབོན			ancestor and grand child
མེས་དཔོན			ancestors
མེས་མོ			grandmother's mother
མེས་པོ			grandfather, forefather, ancestor, grandfather, forefather, ancestor
མེས་རྒྱལ			motherland, fatherland
མེས་དཔོན་རྣམ་གསུམ			3 ancestral rulers (srong btsan sgam po, khri srong lde'u btsan, khri ral pa can)
མེས་ཚིག་པ			anything burnt
མེས་པོ་འཕངས་བརྩོན			a patriarch of tibet
མེས་པོའི་རལ་ཀླུང			epithet of ganges river
མགལ་བ			jaw, jawbone
མགལ་བུད			dislocated jawbone
མགལ་ཆག			broken jawbone
མགལ་དུམ			half burnt split wood
མགལ་མེ			firebrand, torch of long chips of wood
མགལ་པ			billet of wood
མགལ་མེ་བསྐོར་བ			whirl round a firebrand
མགལ་མེའི་འཁོར་ལོ			circle of light from whirling firebrand
མགར			work of a craftsmith
མགར་བ			blacksmith, one of low caste, smith
མགར་ཁང			smithy
མགར་ལས			smithery
མགར་ནག			black ironsmith, important emanation of rdo rje legs pa
མགར་ས			smithy
མགར་སྤྱོད			practice or craft of a smith
མགར་བ་ནག་པོ			black ironsmith, important emanation of rdo rje legs pa
མགར་ཁྲི་སྒྲ་ཛི་ཐུན			minister; a celebrated minister of Tibet
མགེའུ			SA mgo'u
མགོ			head, summit, height, top, first place, principal part, beginning, superscribed mark in grammar( r l s e i), constellation consisting of stars resembling the head of an antelope, 1 of 28 constellations, SA rgyu skar, head, lambda orionis, 1 of rgyu skar
མགོ་འདྲེན			lord, SA jo bo charioteer, blessing, protector, patron
མགོ་འཛིན			neck, that holds the head, head of an office, work leader, job foreman
མགོ་འཁོར			to be fooled, be deceived
མགོ་འཐོམས			dazed head
མགོ་བ			head
མགོ་བཅོས			head treatment
མགོ་བཀོད			on top
མགོ་བོ			head; chief of the limbs of the body, head
མགོ་བྲེགས			buddhist monk
མགོ་བརྒྱན			head gear
མགོ་བརྙན			mask, fearful apparition, heads
མགོ་བསྐོར			deception, deceit, to fool
མགོ་བསྙུང			stiff neck
མགོ་ཅན			superscribed letters ra, la, sa or rtsegs gsum
མགོ་དཀྱིལ			crown of the head; crown of the head, vertex
མགོ་དམར			bald, bare
མགོ་དཔོན			chief, governor, ruler, lord
མགོ་གཡོགས			covering for the head, cap, self-delusion, self-deception, to pull the wool over the eyes, purposely baiting with wrong ideas
མགོ་གེམས			stupid
མགོ་གཟེར			headache
མགོ་ཁྲ			scald-head
མགོ་ཀླད			brain
མགོ་ལྕག			blow on the head
མགོ་ལྟག			head & neck
མགོ་མེད			headless, without the top
མགོ་མཇུག			head and tail
མགོ་ན			headache
མགོ་ནད			headache
མགོ་ནག			lay people (those with black hair as opposed to monks with shaven heads)
མགོ་ནན			first, foremost
མགོ་ནས			from the beginning
མགོ་ཉལ			hair; hair of the head
མགོ་ཉོག			bewildered, confused, troublesome
མགོ་པགས			scalp
མགོ་ཕྲེང			garland of human heads
མགོ་རས			head scarf
མགོ་རེག			shaven head, round bald-head, buddhist monk
མགོ་རྒྱན			crown, head dress, head ornament, place in tibet
མགོ་རིལ			bald
མགོ་རྗེན			with uncovered head
མགོ་རྟེན			that on which the head rests, throat
མགོ་རུག			bend the head, bow down the head
མགོ་རུས			skull; head bone, frontal bone, bone of the skull
མགོ་སྦུག			head together with the meat of a slain goat or sheep or yak
མགོ་སྒུར			bowing down, surrendering
མགོ་ཤོག			title page of a book
མགོ་སྐོར			bluff hocus-pocus ruse, imposture, deceit, tricking, deceiving
མགོ་སྐྱ			gray head
མགོ་སྐྱོབ			helmet
མགོ་སྐྱོང			protector, patron
མགོ་སྙོམས			impartial
མགོ་སྤུ			hair; head hair
མགོ་སྟོང			giddy-headed man, idiot, one who cannot think for himself
མགོ་ཐོད			crown of the head; top or crown of the head, on the summit
མགོ་ཐུག			equal, match, rival
མགོ་ཚོན			binding of a book
མགོ་ཚུགས			SA 'go tshugs
མགོ་ཙོག			round protuberant head
མགོ་ཡུར			dizziness
མགོ་ཟླུམ			shaven head; planet, SA sgra gcan, shaven head, round bald head, buddhist monk
མགོ་སེར་སྐྱ			1 of 18 skyon bco brgyad, brown hair
མགོ་མཁྲེགས་ཅན			obstinate, stiff-necked, stubborn, obstinate, pertinacius
མགོ་མཁྲེགས་པོ			arrogant, indomitable, stubborn
མགོ་གཏིང་ཟབ་པོའི་ཁོར་བ			engross
མགོ་མོ་གཡོག			head cover
མགོ་མི་བསྒྱུར			does not change his residence or headquarters
མགོ་བདེ་བ			easy-going person, well-qualified, well-adapted
མགོ་བདེ་པོ			cunning, sly
མགོ་བདེ་དྲན་འཕྲུལ			speculation, to be opportunistic
མགོ་འདོན་པ			favor, preserve, make safe
མགོ་ལིང་ཅན			tree
མགོ་དགུ་བ			SA dgur ba, dgu ba
མགོ་གནོན་པ			suppressing, to curb a defect
མགོ་མཐའ་ཡས་པ			1 of srin po'i rgyal po
མགོ་ཐུར་དུ་བསྟན			head down, head over heels
མགོ་ལ་ཞྭ་གོན་པ			put a cap on the head
མགོ་ལ་རྫ་མ་གཡོག་པ			cover one's head with a pot
མགོ་སྐོར་བ			cheat, swindle, confuse
མགོ་སྐོར་མཁན			imposter
མགོ་སྐོར་ཐེབས་པ			be taken in, be fooled, be duped
མགོ་སྐོར་གཏོང་བ			coax, humbug, fool, deceive, cheat, beguile, fake
མགོ་སྐོར་གྱིས་སླུ			hoax
མགོ་སྐོར་བཏང་སྟེ་རྐུ་བ			swine
མགོ་ཆུང་སིག་སིག་བྱས			he shook his little head
མགོ་གཡོགས་ལ་གཅུན			present confusing statements
མགོ་རྨོངས་པ			muddled, confused
མགོ་འཐོམས་པ			confuse, puzzled, head being turned
མགོ་ཡུ་འཁོར་བ			giddy
མགོ་སྒུར་བ			submit, succumb, surrender, yield
མགོ་ཡི་སྐྲ་ཟིང་ཟིང			bristle-like hair
མགོ་གསུམ་པ			1 of srin po'i rgyal po
མགོ་བོར་བཞག			to place on the head
མགོ་སྨོས་པགས་གོ་བ			easily perceive the meaning from a slight movement of the head
མགོ་རྟག་ཆོད་པ			one who can give decided advice
མགོ་འཛུག་པ			begin; begin, begin a work
མགོ་འདྲེན་བྱེད་པ			instruct a disciple in spiritual learning, protect, patronize, favor, preserve, make safe
མགོ་ཟླ་བ			nov-dec of indian calendar, 11th tibetan month
མགོ་ཚོན་སེར་པོ			bound in yellow, yellow bound
མགོ་གཡུག་གཡུག་བྱེད་པ			nod
མགོ་མཇུག་སློག			to overthrow, to topple, to turn upside down
མགོ་མཇུག་སློག་པ			overthrow
མགོ་འགེམས་པ་པོ			one who confounds or bewilders
མགོ་ཐོན་པ			one who by his own ability can direct others
མགོ་ཐོམ་པ			muddled, confused
མགོ་རྒྱབ་ཕྱོགས་སུ་དགྱེ་བ			to bend the head backwards
མགོ་འཁོར་བ			infatuated with, head being turned, puzzled, dizzy
མགོ་འཁོར་སྲིད་པ			get confused
མགོ་བྱེད་པ			lead, command, be at the head of
མགོ་སླ་པོ			gullible
མགོ་གུག་གུག་བྱེད			bow down the head
མགོ་གུག་གུག་བྱེད་པ			bend the head
མགོ་ནས་འཛིན་པ			take hold of the head
མགོ་ཧྲིལ་གྱིས་གཏུམ་ནས			wrapping up his whole head
མགོ་ཤད་ཟླ་ཚེས			crescent moon ornament on top
མགོ་གཞུག་ལོག་པ			topsy-turvy
མགོ་གཞུག་སློག་སྟེ			upside-down
མགོ་སེ་བོ			grey-headed person
མགོ་བོ་འཐོམ			confounded, dizzy head
མགོ་བོ་ལྕོག་ལྕོག་བྱེད་པ			nod
མགོ་བོ་རྡུང་བ			to knock on the head, to play a trick on somebody, to cheat a person into doing something
མགོ་བོ་ཡར་ཀྱག			lift up one's face
མགོ་བོ་ཡར་ཀྱག་པ			face upward
མགོ་བོ་སྤྱི་ཐེར་བ			bald head
མགོ་ཡུར་འཁོར་བ			dizzy, giddy, dazzle
མགོ་ཡུར་འཁོར་པོ			dizzy
མགོ་སྐྱེས་དཀར་བ			old man
མགོ་ལྷག་ཕྱེད་པ			make all equal, not to make an invidious distinction between parties, deal evenly
མགོ་དགུར་བ			bend, submit, humble oneself
མགོ་མཉམ་གསུམ			3 things of simultaneous occurrence ('chi ba dran pa rgyud la skyes pa, tshe 'di blos thongs ba, chos byed pa)
མགོ་མཉམ་པ			one the same level
མགོ་མཉམ་པར་ཤེས			to recognize that something is on the same level
མགོ་གཅོད་པ			behead, decapitate
མགོ་ཟླུམ་གནས			monastery; monastery (where the shaven heads reside)
མགོ་ཟླུམ་པ			shaven head, monk
མགོ་ཟླུམ་ལམ་ནག			comet
མགོ་གཡོག་པ			cheat, deceive
མགོ་འཐོམ་བྱེད			puzzle
མགོ་འཐོམ་པ			baffle, daze, perplex, confounded
མགོ་འཐོམ་པོ			puzzling
མགོ་བཏགས་ཞུ་བ			seek protection under one who is superior to himself
མགོ་བསྐོར་བ			seduce, deception, juggle, deceive, cheat
མགོ་བསྐོར་སླུ་བྲིད			fraud
མགོ་བསྐོར་བསླུ་བྲིད			deception
མགོ་བསྐོར་གཏོང་བ			deceive, defraud, delude, dupe
མགོ་ལྗི་ཡོག་པ			heavy head
མགོ་རྟིང་སློག་པ			somersault
མགོ་འདན་པ			shaking the head as a signal or from illness
མགོ་འདོགས་པ			surrender
མགོ་སྙོམས་བྱེད་པ			make all equal, not make invidious distinction between parties, deal evenly
མགོ་གཉིས་པ			having two heads, the two-headed
མགོ་སྐྲ་ངན་པ			1 of 18 skyon bco brgyad, bad or bristling hair
མགོའི་ལྟག་པ			crown or upper part of the head
མགོའུ་ཆུང			small or no head, running hand character of tibet
མགོན			refuge, protector
